epoch,global_step,loss,pred_norm,target_norm
2,79090,0.075331,26.7826,26.8349
2,79100,0.000557,27.0463,26.8619
2,79110,0.000135,26.8164,26.8761
2,79120,0.001283,26.7646,26.8594
2,79130,0.063368,26.0421,26.8566
2,79140,0.000124,26.9379,26.8689
2,79150,0.000186,26.9036,26.8511
2,79160,0.000170,26.8785,26.8666
2,79170,0.000088,26.8291,26.8351
2,79180,0.001237,26.7247,26.8589
2,79190,0.001185,26.8633,26.8462
2,79200,0.000044,26.8959,26.8653
2,79210,0.000062,26.8361,26.8669
2,79220,0.000047,26.8731,26.8688
2,79230,0.000016,26.8499,26.8703
2,79240,0.000015,26.8877,26.8694
2,79250,0.000197,26.8661,26.8534
2,79260,0.000630,26.7874,26.8433
2,79270,0.000044,26.8948,26.8528
2,79280,0.000026,26.8877,26.8720
2,79290,0.000204,26.8423,26.8512
2,79300,0.000015,26.9026,26.8648
2,79310,0.000014,26.8932,26.8685
2,79320,0.000178,26.8381,26.8682
2,79330,0.000075,26.8636,26.8741
2,79340,0.000070,26.8248,26.8654
2,79350,0.000023,26.8738,26.8559
2,79360,0.000358,27.0221,26.8652
2,79370,0.001247,26.6485,26.8432
2,79380,0.000079,26.8454,26.8744
2,79390,0.000045,26.8838,26.8659
2,79400,0.000037,26.8372,26.8557
2,79410,0.000023,26.8455,26.8765
2,79420,0.000206,26.8857,26.8584
2,79430,0.000074,26.7766,26.8518
2,79440,0.000152,26.8532,26.8561
2,79450,0.000054,26.8529,26.8233
2,79460,0.000056,26.7814,26.8501
2,79470,0.000032,26.8783,26.8529
2,79480,0.000022,26.8790,26.8695
2,79490,0.000399,26.8796,26.8549
2,79500,0.000059,26.8702,26.8354
2,79510,0.000245,26.8364,26.8482
2,79520,0.000034,26.8921,26.8421
2,79530,0.000016,26.8511,26.8691
2,79540,0.000043,26.8608,26.8578
2,79550,0.001446,26.8158,26.8493
2,79560,0.000035,26.8283,26.8609
2,79570,0.000053,26.8275,26.8485
2,79580,0.000021,26.8779,26.8596
2,79590,0.000021,26.8468,26.8604
2,79600,0.000041,26.8449,26.8380
2,79610,0.000021,26.8702,26.8504
2,79620,0.000112,26.8606,26.8596
2,79630,0.000392,26.8749,26.8563
2,79640,0.000243,26.7488,26.8515
2,79650,0.000214,26.8775,26.8547
2,79660,0.017370,26.0437,26.8646
2,79670,0.000053,26.8195,26.8571
2,79680,0.000036,26.8655,26.8519
2,79690,0.000044,26.8424,26.8586
2,79700,0.000037,26.8103,26.8600
2,79710,0.000055,26.8908,26.8638
2,79720,0.001642,26.7133,26.8518
2,79730,0.000339,26.9007,26.8520
2,79740,0.000172,26.8007,26.8646
2,79750,0.000109,26.9456,26.8646
2,79760,0.000086,26.8108,26.8607
2,79770,0.000169,26.9063,26.8388
2,79780,0.000132,26.8106,26.8412
2,79790,0.000054,26.8452,26.8615
2,79800,0.000028,26.8354,26.8458
2,79810,0.000015,26.8751,26.8554
2,79820,0.000033,26.8865,26.8605
2,79830,0.000052,26.8277,26.8601
2,79840,0.000212,26.8162,26.8504
2,79850,0.000060,26.8286,26.8543
2,79860,0.000049,26.8734,26.8531
2,79870,0.000081,26.8795,26.8382
2,79880,0.000248,26.8828,26.8324
2,79890,0.000027,26.8477,26.8502
2,79900,0.000053,26.8384,26.8553
2,79910,0.000077,26.9687,26.8414
2,79920,0.000205,26.7805,26.8385
2,79930,0.000183,26.8247,26.8389
2,79940,0.000034,26.8292,26.8394
2,79950,0.000161,26.8566,26.8389
2,79960,0.000025,26.8358,26.8495
2,79970,0.000035,26.8655,26.8318
2,79980,0.000195,26.8261,26.8476
2,79990,0.000099,26.8389,26.8398
2,80000,0.000042,26.8154,26.8495
2,80010,0.000026,26.8533,26.8483
2,80020,0.000236,26.8634,26.8139
2,80030,0.000045,26.8097,26.8240
2,80040,0.000035,26.8902,26.8422
2,80050,0.000131,26.8847,26.8454
2,80060,0.000141,26.8697,26.8398
2,80070,0.003115,26.8974,26.8519
2,80080,0.000132,26.8026,26.8391
2,80090,0.000058,26.7534,26.8421
2,80100,0.000032,26.8801,26.8539
2,80110,0.000021,26.8357,26.8392
2,80120,0.000298,26.8396,26.8467
2,80130,0.000015,26.8432,26.8530
2,80140,0.000100,26.8113,26.8384
2,80150,0.000228,26.8459,26.8458
2,80160,0.000098,26.7723,26.8574
2,80170,0.000159,26.8317,26.8127
2,80180,0.000476,26.4847,26.8380
2,80190,0.000390,26.7503,26.8266
2,80200,0.001211,26.6261,26.8445
2,80210,0.000051,26.9022,26.8607
2,80220,0.000038,26.8278,26.8469
2,80230,0.002926,26.7137,26.8342
2,80240,0.000071,26.8111,26.8625
2,80250,0.000030,26.8420,26.8499
2,80260,0.000078,26.8087,26.8434
2,80270,0.000022,26.8405,26.8441
2,80280,0.000129,26.7845,26.8435
2,80290,0.000355,26.6684,26.8068
2,80300,0.000083,26.9363,26.8467
2,80310,0.000230,26.7879,26.8376
2,80320,0.000239,26.8963,26.8311
2,80330,0.000138,26.9029,26.8434
2,80340,0.000066,26.8221,26.8537
2,80350,0.000131,26.8366,26.8393
2,80360,0.000050,26.8406,26.8332
2,80370,0.000144,26.8152,26.8421
2,80380,0.001220,26.7580,26.8440
2,80390,0.000242,26.7600,26.8251
2,80400,0.000030,26.8131,26.8501
2,80410,0.000040,26.8399,26.8602
2,80420,0.000021,26.8106,26.8427
2,80430,0.000024,26.8356,26.8411
2,80440,0.000065,26.8319,26.8373
2,80450,0.001002,26.8909,26.8626
2,80460,0.000105,26.8425,26.8437
2,80470,0.000509,26.8558,26.7988
2,80480,0.000061,26.7999,26.8531
2,80490,0.000113,26.8654,26.8375
2,80500,0.000191,26.8519,26.8601
2,80510,0.000057,26.8162,26.8396
2,80520,0.000206,26.8399,26.8415
2,80530,0.000032,26.8200,26.8516
2,80540,0.008118,26.8536,26.8607
2,80550,0.000471,26.7614,26.8202
2,80560,0.000156,26.9537,26.8572
2,80570,0.000145,26.9662,26.8510
2,80580,0.000257,26.7355,26.8507
2,80590,0.000556,26.8978,26.8595
2,80600,0.000157,26.7728,26.8630
2,80610,0.000396,26.8357,26.8535
2,80620,0.000727,26.7287,26.8338
2,80630,0.000089,26.9565,26.8582
2,80640,0.000035,26.9151,26.8577
2,80650,0.000051,26.7864,26.8645
2,80660,0.000032,26.8432,26.8677
2,80670,0.000069,26.9231,26.8686
2,80680,0.000027,26.8771,26.8657
2,80690,0.000030,26.8011,26.8548
2,80700,0.000856,26.8515,26.8552
2,80710,0.000051,26.8637,26.8727
2,80720,0.000154,26.9243,26.8624
2,80730,0.000065,26.8073,26.8692
2,80740,0.000052,26.7831,26.8709
2,80750,0.000354,26.8249,26.8599
2,80760,0.000057,26.8257,26.8442
2,80770,0.000035,26.8520,26.8475
2,80780,0.000032,26.8342,26.8509
2,80790,0.000051,26.8804,26.8495
2,80800,0.000066,26.8206,26.8597
2,80810,0.000048,26.8532,26.8679
2,80820,0.000050,26.8266,26.8569
2,80830,0.000059,26.8276,26.8620
2,80840,0.000260,26.8122,26.8461
2,80850,0.000196,26.8326,26.8527
2,80860,0.000020,26.8820,26.8721
2,80870,0.000161,26.8069,26.8484
2,80880,0.000125,26.8965,26.8465
2,80890,0.000102,26.8092,26.8655
2,80900,0.000384,26.9603,26.8688
2,80910,0.000705,26.8688,26.8518
2,80920,0.000237,26.9242,26.8667
2,80930,0.000562,26.8282,26.8585
2,80940,0.000237,26.8770,26.8586
2,80950,0.000721,26.8247,26.8429
2,80960,0.000191,27.0383,26.8623
2,80970,0.000276,26.8402,26.8536
2,80980,0.000058,26.8137,26.8643
2,80990,0.000073,26.8457,26.8588
2,81000,0.000120,26.8642,26.8580
2,81010,0.000055,26.8176,26.8514
2,81020,0.000067,26.8174,26.8529
2,81030,0.000146,26.8877,26.8691
2,81040,0.000040,26.9454,26.8691
2,81050,0.000071,26.8870,26.8572
2,81060,0.000040,26.7907,26.8246
2,81070,0.000115,26.8721,26.8713
2,81080,0.000119,26.7970,26.8469
2,81090,0.000222,26.8302,26.8439
2,81100,0.000034,26.8432,26.8525
2,81110,0.000293,26.7395,26.8604
2,81120,0.000679,26.4880,26.8606
2,81130,0.000404,26.5760,26.8524
2,81140,0.000164,26.8013,26.8482
2,81150,0.000077,26.8597,26.8432
2,81160,0.000480,26.9349,26.8296
2,81170,0.000067,26.7935,26.8179
2,81180,0.000055,26.7699,26.8534
2,81190,0.000025,26.8517,26.8513
2,81200,0.000021,26.8792,26.8654
2,81210,0.000020,26.8726,26.8587
2,81220,0.000016,26.8617,26.8574
2,81230,0.000082,26.7817,26.8292
2,81240,0.000032,26.8050,26.8227
2,81250,0.000046,26.8507,26.8518
2,81260,0.000027,26.8907,26.8614
2,81270,0.000044,26.8537,26.8357
2,81280,0.000127,26.8286,26.8271
2,81290,0.001693,26.4849,26.7805
2,81300,0.000087,26.8345,26.8241
2,81310,0.000039,26.8477,26.8493
2,81320,0.000059,26.8178,26.8473
2,81330,0.000226,26.7774,26.8438
2,81340,0.000046,26.8593,26.8597
2,81350,0.000078,26.9152,26.8598
2,81360,0.000475,26.7886,26.8333
2,81370,0.000044,26.8280,26.8489
2,81380,0.000233,26.8296,26.8457
2,81390,0.000068,26.9123,26.8370
2,81400,0.000042,26.8702,26.8546
2,81410,0.000048,26.7902,26.8416
2,81420,0.000040,26.8766,26.8478
2,81430,0.000028,26.8849,26.8510
2,81440,0.000537,26.8403,26.8353
2,81450,0.000048,26.8208,26.8231
2,81460,0.001120,26.8265,26.8069
2,81470,0.000149,26.8227,26.8449
2,81480,0.000066,26.8163,26.8489
2,81490,0.000051,26.8022,26.8282
2,81500,0.000030,26.8976,26.8365
2,81510,0.000617,26.7935,26.8401
2,81520,0.000033,26.8256,26.8551
2,81530,0.000034,26.8512,26.8538
2,81540,0.000022,26.8720,26.8444
2,81550,0.000045,26.8229,26.8366
2,81560,0.000013,26.8186,26.8457
2,81570,0.000068,26.8046,26.8313
2,81580,0.000020,26.8613,26.8535
2,81590,0.000019,26.8873,26.8574
2,81600,0.000096,26.8923,26.8412
2,81610,0.000122,26.7953,26.7928
2,81620,0.000153,26.7147,26.8208
2,81630,0.000319,26.8527,26.8249
2,81640,0.000066,26.8318,26.8570
2,81650,0.000629,26.7911,26.8215
2,81660,0.000041,26.8302,26.8133
2,81670,0.000045,26.8302,26.8336
2,81680,0.000022,26.8393,26.8455
2,81690,0.000024,26.8097,26.8445
2,81700,0.000052,26.8240,26.8576
2,81710,0.000205,26.8437,26.8125
2,81720,0.000097,26.7954,26.8403
2,81730,0.000028,26.8815,26.8530
2,81740,0.000528,26.6758,26.8053
2,81750,0.000596,26.8528,26.8446
2,81760,0.000148,26.8270,26.8346
2,81770,0.000035,26.8119,26.8419
2,81780,0.000020,26.8432,26.8417
2,81790,0.000014,26.8422,26.8507
2,81800,0.000245,26.7986,26.8281
2,81810,0.000045,26.9110,26.8551
2,81820,0.000090,26.8976,26.8417
2,81830,0.000036,26.8009,26.8376
2,81840,0.000066,26.8782,26.8514
2,81850,0.000080,26.7888,26.8103
2,81860,0.000410,26.7366,26.8128
2,81870,0.000077,26.8111,26.8345
2,81880,0.000052,26.8649,26.8424
2,81890,0.000025,26.8839,26.8479
2,81900,0.000015,26.8454,26.8537
2,81910,0.003648,26.8300,26.8252
2,81920,0.000063,26.7985,26.8417
2,81930,0.000120,26.8208,26.8453
2,81940,0.000022,26.8506,26.8534
2,81950,0.000119,26.8962,26.8386
2,81960,0.000072,26.7183,26.8320
2,81970,0.000043,26.8804,26.8315
2,81980,0.000015,26.8524,26.8621
2,81990,0.000421,26.7260,26.8424
2,82000,0.000130,26.7541,26.8209
2,82010,0.000073,26.8762,26.8381
2,82020,0.000056,26.8647,26.8375
2,82030,0.000033,26.8403,26.8375
2,82040,0.000024,26.8011,26.8419
2,82050,0.000197,26.8544,26.8512
2,82060,0.000013,26.8571,26.8622
2,82070,0.000672,26.5959,26.8331
2,82080,0.000161,26.6555,26.8550
2,82090,0.000117,26.8474,26.8387
2,82100,0.005072,26.4117,26.8446
2,82110,0.000067,26.7778,26.8409
2,82120,0.000054,26.8373,26.8544
2,82130,0.000835,26.8031,26.8538
2,82140,0.000039,26.8987,26.8364
2,82150,0.000119,26.7734,26.8083
2,82160,0.000213,26.7430,26.8435
2,82170,0.000179,26.6867,26.8435
2,82180,0.000313,26.6596,26.8290
2,82190,0.000088,26.8303,26.8512
2,82200,0.000134,26.8818,26.8571
2,82210,0.000048,26.8853,26.8434
2,82220,0.000256,26.7794,26.8494
2,82230,0.000040,26.8401,26.8539
2,82240,0.001626,26.8610,26.8432
2,82250,0.000044,26.8797,26.8581
2,82260,0.001434,26.9026,26.8380
2,82270,0.000048,26.8392,26.8395
2,82280,0.000739,26.8508,26.8376
2,82290,0.000089,26.7399,26.8459
2,82300,0.000036,26.8876,26.8437
2,82310,0.000184,26.7918,26.8157
2,82320,0.000086,26.7779,26.8295
2,82330,0.000041,26.8068,26.8449
2,82340,0.000110,26.8076,26.8358
2,82350,0.001367,26.9174,26.8517
2,82360,0.000102,26.8443,26.8497
2,82370,0.000047,26.7775,26.8475
2,82380,0.000025,26.8323,26.8483
2,82390,0.000024,26.8631,26.8491
2,82400,0.000026,26.8354,26.8313
2,82410,0.000015,26.8581,26.8405
2,82420,0.000015,26.8447,26.8371
2,82430,0.000029,26.8472,26.8400
2,82440,0.000072,26.8344,26.8060
2,82450,0.000024,26.8204,26.8322
2,82460,0.000052,26.8237,26.8135
2,82470,0.000027,26.8700,26.8283
2,82480,0.000062,26.8280,26.8309
2,82490,0.000209,26.7867,26.8185
2,82500,0.000067,26.9135,26.8235
2,82510,0.000035,26.8401,26.8428
2,82520,0.000413,26.8145,26.8380
2,82530,0.000441,26.8693,26.8369
2,82540,0.000021,26.8739,26.8353
2,82550,0.000114,26.9007,26.8234
2,82560,0.000946,26.8012,26.8204
2,82570,0.000091,26.8421,26.8307
2,82580,0.000094,26.8678,26.8300
2,82590,0.000154,26.8171,26.8480
2,82600,0.000045,26.8452,26.8391
2,82610,0.000020,26.8119,26.8331
2,82620,0.000024,26.8496,26.8259
2,82630,0.000016,26.8395,26.8414
2,82640,0.000053,26.7716,26.8211
2,82650,0.000068,26.8765,26.8414
2,82660,0.000050,26.8108,26.8090
2,82670,0.000027,26.8097,26.8373
2,82680,0.000019,26.8678,26.8458
2,82690,0.000393,26.8686,26.8435
2,82700,0.000043,26.8880,26.8454
2,82710,0.000093,26.7917,26.8141
2,82720,0.000130,26.8058,26.8462
2,82730,0.000053,26.8923,26.8333
2,82740,0.000046,26.8089,26.8195
2,82750,0.000242,26.7704,26.8313
2,82760,0.000029,26.8544,26.8342
2,82770,0.000065,26.7868,26.8292
2,82780,0.000061,26.8533,26.8217
2,82790,0.000058,26.8104,26.8191
2,82800,0.000027,26.8683,26.8315
2,82810,0.001258,26.8388,26.8041
2,82820,0.000062,26.8049,26.8345
2,82830,0.000134,26.8511,26.8304
2,82840,0.000044,26.8065,26.8130
2,82850,0.000020,26.8090,26.8216
2,82860,0.000152,26.8414,26.8192
2,82870,0.000022,26.8299,26.8276
2,82880,0.000065,26.7592,26.8188
2,82890,0.000051,26.8906,26.8222
2,82900,0.000524,26.7898,26.8263
2,82910,0.000133,26.7210,26.8279
2,82920,0.000169,26.8682,26.8001
2,82930,0.000048,26.8266,26.8081
2,82940,0.000170,26.8077,26.8165
2,82950,0.000030,26.8120,26.8226
2,82960,0.000053,26.8282,26.8212
2,82970,0.000029,26.8582,26.8277
2,82980,0.000037,26.8315,26.8351
2,82990,0.000034,26.8153,26.8257
2,83000,0.000012,26.8141,26.8306
2,83010,0.000012,26.8402,26.8362
2,83020,0.000321,26.8024,26.8205
2,83030,0.000093,26.7828,26.8027
2,83040,0.004539,26.8221,26.8270
2,83050,0.000076,26.8374,26.8206
2,83060,0.000056,26.7492,26.8083
2,83070,0.000038,26.8345,26.8143
2,83080,0.000021,26.7979,26.8104
2,83090,0.000020,26.8169,26.8326
2,83100,0.000142,26.8469,26.8163
2,83110,0.001981,26.8677,26.8320
2,83120,0.000026,26.8159,26.8275
2,83130,0.000059,26.8705,26.8335
2,83140,0.000112,26.8617,26.8223
2,83150,0.000042,26.8496,26.8151
2,83160,0.000054,26.7929,26.8169
2,83170,0.000048,26.8444,26.8198
2,83180,0.000111,26.7820,26.7996
2,83190,0.000040,26.8588,26.8244
2,83200,0.000133,26.8134,26.8326
2,83210,0.000042,26.7673,26.8246
2,83220,0.000042,26.8106,26.8327
2,83230,0.000373,26.8100,26.8281
2,83240,0.001132,26.7966,26.8241
2,83250,0.000052,26.8220,26.8062
2,83260,0.000049,26.8438,26.8301
2,83270,0.000037,26.7975,26.8224
2,83280,0.000067,26.8765,26.8157
2,83290,0.000075,26.8556,26.8248
2,83300,0.000054,26.7926,26.8099
2,83310,0.000040,26.7715,26.8211
2,83320,0.000023,26.8405,26.8201
2,83330,0.000070,26.7416,26.7836
2,83340,0.000194,26.7523,26.8207
2,83350,0.000092,26.7180,26.8311
2,83360,0.000077,26.8444,26.8100
2,83370,0.000032,26.7908,26.8243
2,83380,0.000680,26.7882,26.8215
2,83390,0.000044,26.7997,26.8130
2,83400,0.000025,26.8160,26.8271
2,83410,0.000136,26.8529,26.8274
2,83420,0.000339,26.7543,26.8155
2,83430,0.000636,26.8414,26.8226
2,83440,0.000233,26.8346,26.8185
2,83450,0.000059,26.7976,26.8211
2,83460,0.000063,26.8918,26.8282
2,83470,0.000076,26.7771,26.7916
2,83480,0.000068,26.8496,26.8212
2,83490,0.000586,26.9413,26.8318
2,83500,0.000282,26.7550,26.7995
2,83510,0.000107,26.7595,26.8180
2,83520,0.000105,26.8803,26.8192
2,83530,0.000055,26.8098,26.8180
2,83540,0.000332,26.7534,26.7835
2,83550,0.000071,26.8352,26.8136
2,83560,0.000066,26.8150,26.8103
2,83570,0.002395,26.8165,26.8067
2,83580,0.000069,26.8968,26.8089
2,83590,0.000222,26.7615,26.8004
2,83600,0.000751,26.7945,26.8114
2,83610,0.000233,26.8937,26.8158
2,83620,0.000202,26.7668,26.8206
2,83630,0.000229,26.7074,26.8088
2,83640,0.000114,26.7280,26.8191
2,83650,0.001387,26.9180,26.8215
2,83660,0.000999,26.8331,26.8097
2,83670,0.000222,26.8472,26.7844
2,83680,0.002750,26.4934,26.7959
2,83690,0.000055,26.8632,26.8253
2,83700,0.000145,26.8009,26.8262
2,83710,0.000109,26.8557,26.8233
2,83720,0.000044,26.8283,26.8209
2,83730,0.007005,26.3418,26.7831
2,83740,0.000067,26.8233,26.8062
2,83750,0.054606,26.1427,26.7987
2,83760,0.000056,26.8851,26.8297
2,83770,0.000096,26.8469,26.7891
2,83780,0.000204,26.7480,26.7851
2,83790,0.000050,26.7609,26.8068
2,83800,0.000039,26.8082,26.8130
2,83810,0.000022,26.8302,26.8177
2,83820,0.000023,26.8423,26.8238
2,83830,0.000024,26.7842,26.8155
2,83840,0.000026,26.8376,26.8190
2,83850,0.000052,26.8231,26.8228
2,83860,0.000037,26.8492,26.8104
2,83870,0.000086,26.8379,26.8155
2,83880,0.000035,26.8486,26.8261
2,83890,0.004129,26.8012,26.8196
2,83900,0.000179,26.7605,26.8162
2,83910,0.000147,26.7921,26.8216
2,83920,0.000403,26.4793,26.8193
2,83930,0.000346,26.5323,26.8232
2,83940,0.000174,26.8747,26.8188
2,83950,0.000122,26.8629,26.8105
2,83960,0.000109,26.8003,26.8242
2,83970,0.002410,26.5905,26.8165
2,83980,0.000044,26.8410,26.8098
2,83990,0.000033,26.7749,26.7948
2,84000,0.001137,26.7840,26.7830
2,84010,0.000068,26.7991,26.7857
2,84020,0.000039,26.7874,26.8058
2,84030,0.000234,26.7518,26.7837
2,84040,0.000336,26.7638,26.8064
2,84050,0.000050,26.8389,26.8086
2,84060,0.001348,26.5875,26.8188
2,84070,0.003505,26.7800,26.7942
2,84080,0.000066,26.8096,26.8021
2,84090,0.000225,26.8496,26.8132
2,84100,0.000030,26.8890,26.8190
2,84110,0.000023,26.8052,26.8071
2,84120,0.000025,26.7584,26.8033
2,84130,0.000038,26.7653,26.7979
2,84140,0.000504,26.8223,26.8013
2,84150,0.000169,26.7078,26.7975
2,84160,0.000059,26.7784,26.8055
2,84170,0.000023,26.7904,26.7914
2,84180,0.000427,26.7766,26.7997
2,84190,0.000025,26.8216,26.8091
2,84200,0.000043,26.8597,26.8049
2,84210,0.000407,26.4042,26.7882
2,84220,0.000590,26.6521,26.8181
2,84230,0.001277,26.5922,26.8054
2,84240,0.000056,26.8283,26.8073
2,84250,0.000650,26.7191,26.8000
2,84260,0.000027,26.8162,26.8125
2,84270,0.000135,26.7807,26.8106
2,84280,0.000019,26.8090,26.8077
2,84290,0.000601,26.6455,26.8028
2,84300,0.000014,26.8049,26.8058
2,84310,0.000023,26.8087,26.8066
2,84320,0.000017,26.7722,26.8109
2,84330,0.000142,26.7665,26.8123
2,84340,0.000015,26.8005,26.8066
2,84350,0.000022,26.8066,26.7863
2,84360,0.000014,26.8311,26.8063
2,84370,0.000013,26.8257,26.8116
2,84380,0.000014,26.8186,26.8088
2,84390,0.000044,26.7843,26.7824
2,84400,0.000023,26.7834,26.8069
2,84410,0.000098,26.8511,26.7969
2,84420,0.000199,26.7858,26.7963
2,84430,0.000182,26.7172,26.7926
2,84440,0.000028,26.8456,26.7989
2,84450,0.000017,26.7928,26.8176
2,84460,0.000017,26.8093,26.8057
2,84470,0.000016,26.8211,26.7995
2,84480,0.000020,26.7849,26.8178
2,84490,0.000035,26.8725,26.8067
2,84500,0.000080,26.8665,26.8119
2,84510,0.000046,26.7960,26.8068
2,84520,0.000029,26.8184,26.8099
2,84530,0.000064,26.8746,26.8128
2,84540,0.000038,26.7847,26.8082
2,84550,0.000023,26.7982,26.8107
2,84560,0.000028,26.7499,26.7912
2,84570,0.000065,26.8798,26.8100
2,84580,0.000029,26.8301,26.7960
2,84590,0.000053,26.8175,26.7843
2,84600,0.000022,26.8574,26.8128
2,84610,0.000045,26.8652,26.8027
2,84620,0.000042,26.8603,26.8011
2,84630,0.000057,26.7047,26.7944
2,84640,0.000041,26.7987,26.8036
2,84650,0.000026,26.7952,26.7964
2,84660,0.000017,26.8213,26.8092
2,84670,0.000021,26.7812,26.8008
2,84680,0.000026,26.8637,26.8013
2,84690,0.000111,26.7593,26.7796
2,84700,0.000091,26.8122,26.7884
2,84710,0.000917,26.7826,26.7888
2,84720,0.000028,26.8160,26.8082
2,84730,0.001574,26.7771,26.7893
2,84740,0.000041,26.7679,26.8070
2,84750,0.000107,26.7998,26.8016
2,84760,0.000111,26.8344,26.8079
2,84770,0.000053,26.7370,26.8089
2,84780,0.000204,26.8103,26.7933
2,84790,0.000235,26.7778,26.7978
2,84800,0.000013,26.7954,26.7997
2,84810,0.000030,26.8138,26.8006
2,84820,0.000052,26.7961,26.7851
2,84830,0.000027,26.7777,26.7976
2,84840,0.000013,26.7984,26.7987
2,84850,0.000014,26.7798,26.7925
2,84860,0.000012,26.7852,26.7885
2,84870,0.000104,26.7673,26.7929
2,84880,0.000030,26.8212,26.7944
2,84890,0.000191,26.7710,26.8035
2,84900,0.000041,26.7862,26.8014
2,84910,0.000020,26.7958,26.7946
2,84920,0.000022,26.7831,26.7825
2,84930,0.000019,26.7993,26.7866
2,84940,0.000219,26.7949,26.7909
2,84950,0.000028,26.7874,26.7793
2,84960,0.000159,26.7665,26.7887
2,84970,0.000119,26.7320,26.7855
2,84980,0.000152,26.8035,26.7787
2,84990,0.000055,26.7659,26.7900
2,85000,0.000091,26.8976,26.8004
2,85010,0.000132,26.8175,26.7925
2,85020,0.000222,26.8111,26.7947
2,85030,0.000047,26.7717,26.7921
2,85040,0.000066,26.8009,26.7986
2,85050,0.000034,26.7717,26.7851
2,85060,0.000027,26.7945,26.7906
2,85070,0.000018,26.8018,26.7913
2,85080,0.000643,26.7848,26.7887
2,85090,0.000022,26.7887,26.7996
2,85100,0.000058,26.8277,26.7771
2,85110,0.000017,26.8017,26.7885
2,85120,0.000162,26.7504,26.7900
2,85130,0.000028,26.7978,26.7988
2,85140,0.000036,26.7474,26.7967
2,85150,0.000036,26.8000,26.7945
2,85160,0.000068,26.8251,26.7843
2,85170,0.000054,26.8393,26.7859
2,85180,0.000591,26.6120,26.7491
2,85190,0.000238,26.8046,26.7740
2,85200,0.000029,26.7251,26.7942
2,85210,0.000091,26.8509,26.7936
2,85220,0.000068,26.7525,26.7762
2,85230,0.000016,26.7949,26.8003
2,85240,0.002605,26.7392,26.7911
2,85250,0.000076,26.7477,26.7913
2,85260,0.000058,26.7873,26.7964
2,85270,0.000563,26.8251,26.7931
2,85280,0.000089,26.7349,26.7884
2,85290,0.000033,26.8065,26.7913
2,85300,0.000085,26.7311,26.7618
2,85310,0.000043,26.7650,26.7888
2,85320,0.000021,26.7955,26.7927
2,85330,0.000268,26.7552,26.7873
2,85340,0.000058,26.7807,26.7802
2,85350,0.000016,26.7909,26.7892
2,85360,0.000011,26.7821,26.7923
2,85370,0.000014,26.7800,26.7802
2,85380,0.000011,26.8098,26.7960
2,85390,0.000015,26.7705,26.7944
2,85400,0.000019,26.7730,26.7817
2,85410,0.000010,26.8029,26.7977
2,85420,0.000011,26.8095,26.7994
2,85430,0.000011,26.7999,26.7938
2,85440,0.000123,26.7706,26.7908
2,85450,0.000163,26.6997,26.7856
2,85460,0.000061,26.7514,26.7770
2,85470,0.000067,26.7785,26.7943
2,85480,0.000019,26.7775,26.7977
2,85490,0.000076,26.8154,26.7761
2,85500,0.000128,26.8207,26.7943
2,85510,0.000060,26.7931,26.7962
2,85520,0.000035,26.8546,26.8013
2,85530,0.000302,26.7717,26.7807
2,85540,0.000756,26.1759,26.7954
2,85550,0.000323,26.5771,26.7961
2,85560,0.000395,26.6700,26.7568
2,85570,0.000134,26.8682,26.7930
2,85580,0.000080,26.8153,26.7860
2,85590,0.002749,26.6484,26.7762
2,85600,0.000066,26.7617,26.7862
2,85610,0.000072,26.7510,26.7709
2,85620,0.000067,26.8428,26.7820
2,85630,0.000107,26.7834,26.7952
2,85640,0.000209,26.7826,26.7867
2,85650,0.000881,26.6039,26.7783
2,85660,0.000134,26.7557,26.7820
2,85670,0.000193,26.6618,26.7418
2,85680,0.000029,26.7842,26.7782
2,85690,0.000409,26.5108,26.7906
2,85700,0.000117,26.7671,26.7948
2,85710,0.000046,26.8247,26.7963
2,85720,0.000030,26.7867,26.7879
2,85730,0.000048,26.8461,26.7889
2,85740,0.000068,26.8469,26.7826
2,85750,0.000067,26.7057,26.7964
2,85760,0.000101,26.8948,26.7986
2,85770,0.000054,26.7861,26.7962
2,85780,0.000095,26.7297,26.8000
2,85790,0.000038,26.7582,26.8020
2,85800,0.000070,26.8037,26.8031
2,85810,0.000024,26.7951,26.7833
2,85820,0.000263,26.7636,26.7895
2,85830,0.000059,26.7940,26.7975
2,85840,0.000022,26.7655,26.7980
2,85850,0.000032,26.7421,26.7984
2,85860,0.000202,26.7918,26.8093
2,85870,0.000021,26.7794,26.7811
2,85880,0.000012,26.7804,26.7930
2,85890,0.000219,26.7904,26.7883
2,85900,0.000013,26.8168,26.8063
2,85910,0.000044,26.7896,26.8007
2,85920,0.000159,26.8283,26.7833
2,85930,0.000040,26.7474,26.8095
2,85940,0.000035,26.8246,26.8045
2,85950,0.000085,26.7934,26.7982
2,85960,0.000101,26.8457,26.8084
2,85970,0.000126,26.7897,26.8021
2,85980,0.001788,26.9006,26.8101
2,85990,0.000219,26.7991,26.8071
2,86000,0.000180,26.8309,26.8039
2,86010,0.000062,26.7537,26.8101
2,86020,0.000054,26.8294,26.8049
2,86030,0.000025,26.7527,26.7916
2,86040,0.000185,26.7704,26.7936
2,86050,0.000022,26.8085,26.8081
2,86060,0.000033,26.8420,26.8085
